"Canonical URL","RSD Name","Author","Skill Statement","Category","Keywords","Standards","Certifications","Occupation Major Groups","Occupation Minor Groups","Broad Occupations","Detailed Occupations","O*Net Job Codes","Employers","Alignment Name","Alignment URL","Alignment Framework"
"https://osmt.wgu.edu/api/skills/48a7f6bb-3746-477f-8d80-91d139c537f2","Creative Solutions Encouragement","Western Governors University","Encourage employees to develop creative solutions to business problems.","Innovation","Innovation; WGUSID: 8329","","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3050; 11-3070; 11-3110; 11-9020; 11-9030; 11-9110; 11-9190","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3051; 11-3071; 11-3111; 11-9021; 11-9033; 11-9039; 11-9111; 11-9198","","","Innovation","https://skills.emsidata.com/skills/KS1253H61TTR1FZWSRH4",""
"https://osmt.wgu.edu/api/skills/15dc4397-1a87-4fb7-9025-f46930e57da3","Industry Innovations Networking Participation","Western Governors University","Participate in networking to learn about industry innovations.","Innovation","Innovation; WGUSID: 8331","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; ATD.Prof.ID; ATD.Prof.TDF; ATD.Org.FR; ATD.Pers.CL; NICE_OM_NET; NICE_OM_ADM; ATD.Org.CBP; ATD.Prof.KM; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; NICE_OM_DTA; NICE_OM_STS; ISTE.Coach.CA.1e; ATD.Pers.C; ATD.Pers.LL","","11-0000; 19-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 19-4000; 33-1000; 33-3000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3050; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 19-4090; 33-1010; 33-3010; 33-3020; 33-3050","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3051; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198","","","Innovation","https://skills.emsidata.com/skills/KS1253H61TTR1FZWSRH4",""
"https://osmt.wgu.edu/api/skills/8935d003-4b6b-413f-aca7-c6ef9002f741","Generate Ideas with Stakeholders","Western Governors University","Collaborate with other stakeholders to share innovative ideas.","Innovation","Innovation; WGUSID: 8330","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ATD.Org.FR; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; ISTE.Coach.CA.1e; ATD.Pers.C","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 33-1000; 33-3000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3050; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-1010; 33-3010","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3051; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9033; 11-9039; 11-9111; 11-9151; 11-9198","","","Innovation","https://skills.emsidata.com/skills/KS1253H61TTR1FZWSRH4",""
"https://osmt.wgu.edu/api/skills/45ec9559-e537-455e-a1a2-c3cc015a6a38","Integration Importance Communication","Western Governors University","Communicate the importance of integration to achieve organization goals.","Integration","SAP; MS Office; MS Excel; Integration; CRM; ERP; MS Access; Enterprise software; ERM; WGUSID: 8337","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OM_ANA; ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ATD.Org.ODC; ATD.Pers.CL; ATD.Org.CBP; ATD.Pers.C","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 33-3000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9110; 11-9150; 11-9190; 33-3020","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198","","","Integration","https://skills.emsidata.com/skills/KS125716TLTGH6SDHJD1",""
"https://osmt.wgu.edu/api/skills/d1607f84-4030-4a49-bb33-d147eefb002a","Specialized Teams Organization","Western Governors University","Organize groups of employees into specialized teams to streamline task completion.","Organizational Skills","MS Office; MS Project; Visio; Organizational Skills; Organizational Effectiveness; Organizational Performance; WGUSID: 8508","","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 33-3000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3110; 11-9020; 11-9110; 33-3010; 33-3020","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3111; 11-9021; 11-9111","","","Organizational Skills","https://skills.emsidata.com/skills/ES8B03DAD3B526316ED9",""
"https://osmt.wgu.edu/api/skills/41534c8c-4b36-4dac-987b-a3d6c23b3a54","Attitude-Changing Message Development","Western Governors University","Develop a message that causes a change in attitude or behavior.","Persuasion","Persuasive Communication; Persuasion; WGUSID: 8506","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ATD.Org.ODC; ATD.Pers.CL; ATD.Org.CBP; ATD.Prof.KM; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; ATD.Pers.C","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 33-1000; 33-3000","11-1010; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3130; 33-1010; 33-3010; 33-3050","11-1011; 11-2011; 11-2021; 11-2022; 11-2032; 11-2033; 11-3012; 11-3013; 11-3021; 11-3131","","","Persuasive Communication","https://skills.emsidata.com/skills/KS127QD6R8SVZFYYKLLM",""
"https://osmt.wgu.edu/api/skills/91739573-f6c3-4bf5-82a1-b2868e17183c","Validate Claims with Facts","Western Governors University","Provide facts and examples that validate claims being made in an argument.","Persuasion","Persuasive Communication; Persuasion; WGUSID: 8505","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ATD.Prof.KM; ISTE.Coach.DCA.7c; NICE_OV_SPP; NICE_OV_EXL; ISTE.Coach.DCA.7b; NICE_OV_LGA; NICE_OV_TEA; ATD.Pers.C","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 33-1000; 33-3000","11-1010; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3130; 33-1010; 33-3010; 33-3050","11-1011; 11-2011; 11-2021; 11-2022; 11-3021; 11-3131","","","Persuasive Communication","https://skills.emsidata.com/skills/KS127QD6R8SVZFYYKLLM",""
"https://osmt.wgu.edu/api/skills/c7bfc41c-b3ae-4622-869e-f82e10d9d057","Identify the Goal of a Persuasive Message","Western Governors University","Identify the desired outcome of a persuasive message.","Persuasion","Persuasive Communication; Persuasion; WGUSID: 8504","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ATD.Org.ODC; ATD.Pers.CL; ATD.Org.CBP; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; ATD.Pers.C","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 33-1000; 33-3000","11-1010; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3130; 33-1010; 33-3010; 33-3050","11-1011; 11-2011; 11-2021; 11-2022; 11-3021; 11-3131","","","Persuasive Communication","https://skills.emsidata.com/skills/KS127QD6R8SVZFYYKLLM",""
"https://osmt.wgu.edu/api/skills/e2934db4-2d0d-4b21-b74c-c179bbfeebc5","Define Presentation Content","Western Governors University","Define the content of a presentation.","Presentations","Presentations; Presentation Design; PowerPoint; Office 365; Adobe graphic software; WebEx or similar software meeting tools; WGUSID: 8516","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_PR_CIR; ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; ISTE.Coach.CA.1a; ISTE.Coach.PLF.5b; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; NICE_OM_NET; NICE_OM_ADM; NICE_PR_CDA; NICE_PR_VAM; ATD.Org.CBP; ATD.Prof.KM; ISTE.Coach.PLF.5a; ISTE.Coach.C.3d; NICE_PR_INF; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA; NICE_OM_STS","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 33-1000; 33-3000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3030; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-1010; 33-3020; 33-3050","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198","","","Presentations","https://skills.emsidata.com/skills/KS1280B68GD79P4WMVYW",""
"https://osmt.wgu.edu/api/skills/7dc8db2e-742d-46f7-90dc-f0aeab1eaa87","In-Person Presentation Delivery","Western Governors University","Deliver a presentation to both in-person and remote attendees.","Presentations","Presentations; Presentation Design; WGUSID: 8518","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_PR_CIR; ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; NICE_OM_NET; NICE_OM_ADM; NICE_PR_CDA; NICE_PR_VAM; ATD.Org.CBP; ATD.Prof.KM; ISTE.Coach.C.3d; NICE_PR_INF; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA; NICE_OM_STS; ATD.Pers.C","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 33-1000; 33-3000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3030; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9110; 11-9150; 11-9190; 33-1010; 33-3020; 33-3050","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198","","","Presentations","https://skills.emsidata.com/skills/KS1280B68GD79P4WMVYW",""
"https://osmt.wgu.edu/api/skills/345cf499-efb1-4a90-80ea-9aa5faa2e938","Presentation Target Audience Identification","Western Governors University","Identify the target audience for a presentation.","Presentations","Presentations; Presentation Design; WGUSID: 8517","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_PR_CIR; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.CA.1a; ISTE.Coach.PLF.5b; ATD.Org.ODC; ATD.Prof.LS; ATD.Pers.CL; ATD.Pers.PM; NICE_OM_NET; NICE_OM_ADM; NICE_PR_CDA; NICE_PR_VAM; ATD.Org.CBP; ISTE.Coach.C.3d; NICE_PR_INF; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA; NICE_OM_STS","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 33-1000; 33-3000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3030; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-1010; 33-3020; 33-3050","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198","","","Presentations","https://skills.emsidata.com/skills/KS1280B68GD79P4WMVYW",""
"https://osmt.wgu.edu/api/skills/a78f3aec-3a24-4f10-829e-8b3610321a8f","Issue Scope Identification","Western Governors University","Identify issues and the scope of those issues.","Problem Solving","Problem Solving; Troubleshooting (Problem Solving); Accounting software; Analytical software; Relationship Database Management software; Microsoft Access; Database reporting software; Microsoft Dynamics GP; Web browser software; Microsoft FRx; WGUSID: 8526","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; NICE_PR_CIR; ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.DDM.6a; ISTE.Coach.DDM.6b; ISTE.Coach.PLF.5c; ATD.Org.ODC; ISTE.Coach.DDM.6c; ATD.Pers.CL; ATD.Pers.PM; NICE_OM_NET; NICE_OM_ADM; NICE_PR_CDA; NICE_PR_VAM; ATD.Org.CBP; ATD.Prof.KM; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; ISTE.Coach.PLF.5a; NICE_PR_INF; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA; NICE_OM_STS; ISTE.Coach.CA.1e","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 33-1000; 33-3000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3030; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-1010; 33-3020; 33-3050","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198","","","Problem Solving","https://skills.emsidata.com/skills/KS125F678LV2KB3Z5XW0",""
"https://osmt.wgu.edu/api/skills/86287c5c-d9af-4fd3-87dd-f4a338a825c4","Problems Root Cause Identification","Western Governors University","Identify the root cause of problems within a team, department, or organization.","Problem Solving","Problem Solving; Troubleshooting (Problem Solving); Accounting software; Analytical software; Relationship Database Management software; Microsoft Access; Database reporting software; Microsoft Dynamics GP; Web browser software; Microsoft FRx; WGUSID: 8525","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_OV_MGT; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5c; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; NICE_OM_NET; NICE_OM_ADM; NICE_PR_CDA; ATD.Org.CBP; ATD.Prof.KM; ISTE.Coach.PLF.5a; NICE_PR_INF; NICE_OV_SPP; NICE_OV_EXL; NICE_OV_LGA; NICE_OV_TEA; NICE_OM_DTA; NICE_OM_STS","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 33-1000; 33-3000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3030; 11-3050; 11-3060; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-1010; 33-3020; 33-3050","11-1011; 11-1021; 11-2011; 11-2021; 11-2022; 11-3021; 11-3031; 11-3051; 11-3061; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9033; 11-9039; 11-9111; 11-9151; 11-9198","","","Problem Solving","https://skills.emsidata.com/skills/KS125F678LV2KB3Z5XW0",""
"https://osmt.wgu.edu/api/skills/7c3d38a4-0df4-4d7f-8b44-3c80ba8ba195","Communication Coordination","Western Governors University","Coordinate communications between multiple project workstreams.","Program Management","Program Management; Educational Program Management; Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Microsoft Project; Monday.com; WGUSID: 8549","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ISTE.Coach.PLF.5c; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; ISTE.Coach.PLF.5a; ISTE.Coach.CA.1e; ATD.Pers.C","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 33-3000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3050; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-3020","11-1011; 11-1021; 11-2011; 11-2021; 11-3021; 11-3051; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198","","","Program Management","https://skills.emsidata.com/skills/KS1283V6XDFZSK6YP0HF",""
"https://osmt.wgu.edu/api/skills/1b7caf66-4ff2-4315-9dd2-b7f33bcaf065","Program Performance Monitoring","Western Governors University","Monitor the performance of a program over time by comparing actual values to predefined metrics.","Program Management","Program Management; Educational Program Management; Microsoft Excel; Microsoft Word; Google Docs; Google Sheets; Microsoft Project; Monday.com; WGUSID: 8550","NICE_SP_RSK; NICE_SP_DEV; NICE_SP_ARC; NICE_SP_TRD; NICE_SP_SRP; NICE_SP_TST; NICE_SP_SYS; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; NICE_OV_PMA; NICE_OM_ANA; ATD.Org.DA; ATD.Prof.EI; ATD.Prof.ID; ATD.Prof.TDF; ATD.Org.ODC; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; ATD.Prof.KM","","11-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 33-3000","11-1010; 11-1020; 11-2010; 11-2020; 11-2030; 11-3010; 11-3020; 11-3050; 11-3070; 11-3110; 11-3120; 11-3130; 11-9020; 11-9030; 11-9110; 11-9150; 11-9190; 33-3020","11-1011; 11-1021; 11-2011; 11-2021; 11-3021; 11-3051; 11-3071; 11-3111; 11-3121; 11-3131; 11-9021; 11-9111; 11-9151; 11-9198","","","Program Management","https://skills.emsidata.com/skills/KS1283V6XDFZSK6YP0HF",""
"https://osmt.wgu.edu/api/skills/553fb4d4-7557-4fcf-9fd3-3fa169527c08","Frequently Asked Questions and Answers Creation","Western Governors University","Create a set of frequently asked questions and answers a journalist might ask a spokesperson about a company announcement.","Public Relations","Microsoft Word; Public Relations; Google Docs; WGUSID: 8575","","","11-0000; 33-0000","11-1000; 11-2000; 11-9000; 33-3000","11-1010; 11-2030; 11-9020; 11-9150; 33-3050","11-1011; 11-9021; 11-9151","","","Public Relations","https://skills.emsidata.com/skills/KS1225T707CD39S7QHV4",""
"https://osmt.wgu.edu/api/skills/25276a07-27a9-47b9-a6ad-c2ed966c7c4f","Measure Public Relations Campaign Effectiveness","Western Governors University","Gauge the effectiveness of a public relations campaign by measuring the positive sentiment of press coverage.","Public Relations","Microsoft Word; Public Relations; Google Docs; Hootsuite; Sproud Social; WGUSID: 8577","","","11-0000; 33-0000","11-1000; 11-2000; 11-9000; 33-1000","11-1010; 11-2030; 11-9020; 11-9150; 33-1010","11-1011; 11-9021; 11-9151","","","Public Relations","https://skills.emsidata.com/skills/KS1225T707CD39S7QHV4",""
"https://osmt.wgu.edu/api/skills/3cb0fe31-a764-4d17-b2db-a0fe73b1baaf","Relationship Cultivation","Western Governors University","Cultivate a relationship between a company and a charitable organization that reinforces a positive impression with the public.","Public Relations","Microsoft Word; Public Relations; Google Docs; WGUSID: 8576","","","11-0000; 33-0000","11-1000; 11-2000; 11-9000; 33-3000","11-1010; 11-2030; 11-9020; 11-9150; 33-3050","11-1011; 11-9021; 11-9151","","","Public Relations","https://skills.emsidata.com/skills/KS1225T707CD39S7QHV4",""
"https://osmt.wgu.edu/api/skills/7adbf7f1-ff7e-4fef-9cfd-e830bcd12fa6","Prioritize Information in a Presentation","Western Governors University","Prioritize information in a presentation.","Public Speaking","Microsoft PowerPoint; Microsoft Word; Google Slides; Public Speaking; Apple Keynote; WGUSID: 8578","ATD.Prof.ID; ATD.Prof.TA; ATD.Prof.TDF; ISTE.Coach.C.3a; ISTE.Coach.CA.1a; ISTE.Coach.CA.1c; ISTE.Coach.CL.2c; ISTE.Coach.PLF.5b; ATD.Pers.CL; ATD.Pers.PM; ISTE.Coach.CL.2a; ISTE.Coach.CL.2b; ATD.Pers.C","","11-0000; 19-0000; 33-0000","11-1000; 11-2000; 11-3000; 11-9000; 19-4000; 33-3000","11-1010; 11-2020; 11-2030; 11-3130; 11-9110; 11-9150; 19-4090; 33-3020","11-1011; 11-2021; 11-2022; 11-3131; 11-9111; 11-9151","","","Public Speaking","https://skills.emsidata.com/skills/KS124JZ5VYRZ5MJ85N2B",""
"https://osmt.wgu.edu/api/skills/a581871a-58bb-4983-aef7-1038b5c19bd1","Vision and Mission Statement Development","Western Governors University","Develop vision and mission statements that describe an organization's direction, purpose, and objectives.","Business Strategies","Microsoft PowerPoint; Microsoft Excel; Microsoft Word; QuickBooks; Business Strategies; SQL; Relationship Database Management software; Adobe Acrobat Systems; AdSense Tracker; Microsoft Access; Sage Accounting; Database reporting software; WGUSID: 8061","NICE_SP_ARC; NICE_AN_TWA; NICE_AN_EXP; NICE_AN_ASA; NICE_AN_TGT; NICE_AN_LNG; NICE_CO_CLO; NICE_CO_OPL; NICE_CO_OPS; ATD.Prof.ID; ATD.Prof.TDF; ISTE.Coach.CA.1a; ATD.Pers.CL; ATD.Pers.PM; ATD.Org.CBP; NICE_OV_SPP","","11-0000","11-1000; 11-2000; 11-3000; 11-9000","11-1010; 11-2020; 11-2030; 11-3020; 11-3110; 11-3120; 11-3130; 11-9030","11-1011; 11-2021; 11-3021; 11-3111; 11-3121; 11-3131; 11-9033; 11-9039","","","Business Strategies","https://skills.emsidata.com/skills/KS440ZZ6HJGY92HPTWCV","Lightcast Open Skills Library"
"https://osmt.wgu.edu/api/skills/21b0daea-56ae-4490-acf1-8a48f14f2669","Message Set Building","Western Governors University","Build a key set of messages to communicate a company's strategy to the public.","Corporate Communications","Communications; Microsoft PowerPoint; Microsoft Excel; Microsoft Word; Corporate Communications; WGUSID: 8122","","","11-0000","11-1000; 11-2000","11-1010; 11-2030","11-1011","","","Corporate Communications","https://skills.emsidata.com/skills/KS122F16SHSGPXSZCZ7M",""
